date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:11:02	63037/63037	---M--	200	added ('OK')	image/png	etag:%2262c73408-f63d%22	https://cybersoft.edu.vn/wp-content/uploads/2022/07/decuong18.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2022/07/decuong18.png	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-fullstack-javascript-tu-zero-co-viec-lam/)
15:11:03	45280/45280	---M--	200	added ('OK')	image/png	etag:%2262c7340a-b0e0%22	https://cybersoft.edu.vn/wp-content/uploads/2022/07/decuong19.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2022/07/decuong19.png	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-fullstack-javascript-tu-zero-co-viec-lam/)
15:11:03	57445/57445	---M--	200	added ('OK')	image/jpeg	etag:%2262fcf585-e065%22	https://cybersoft.edu.vn/wp-content/uploads/2022/08/nodejsORM.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2022/08/nodejsORM.jpg	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-fullstack-javascript-tu-zero-co-viec-lam/)
15:11:03	29704/29704	---M--	200	added ('OK')	image/jpeg	etag:%2262e018a7-7408%22	https://cybersoft.edu.vn/wp-content/uploads/2022/07/decuongGraphQL.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2022/07/decuongGraphQL.jpg	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-fullstack-javascript-tu-zero-co-viec-lam/)
15:11:03	39113/39113	---M--	200	added ('OK')	image/png	etag:%2262c7340c-98c9%22	https://cybersoft.edu.vn/wp-content/uploads/2022/07/decuong20.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2022/07/decuong20.png	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-fullstack-javascript-tu-zero-co-viec-lam/)
15:11:04	21763/21763	---M--	200	added ('OK')	image/jpeg	etag:%2262e255a8-5503%22	https://cybersoft.edu.vn/wp-content/uploads/2022/07/decuongGo4.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2022/07/decuongGo4.jpg	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-fullstack-javascript-tu-zero-co-viec-lam/)
15:11:04	16048/16048	---M--	200	added ('OK')	image/jpeg	etag:%22639045f5-3eb0%22	https://cybersoft.edu.vn/wp-content/uploads/2022/12/nest.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2022/12/nest.jpg	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-fullstack-javascript-tu-zero-co-viec-lam/)
15:11:04	26291/26291	---M--	200	added ('OK')	image/png	etag:%2262c728b9-66b3%22	https://cybersoft.edu.vn/wp-content/uploads/2022/07/decuong12.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2022/07/decuong12.png	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-fullstack-javascript-tu-zero-co-viec-lam/)
15:11:04	32629/32629	---M--	200	added ('OK')	image/png	etag:%2262c73410-7f75%22	https://cybersoft.edu.vn/wp-content/uploads/2022/07/decuong22.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2022/07/decuong22.png	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-fullstack-javascript-tu-zero-co-viec-lam/)
15:11:05	143281/143281	---MCZ	200	added ('OK')	text/css	etag:W/%22663dd299-22fb1%22	http://cybersoft.edu.vn/wp-content/uploads/zion-builder/cache/13951-layout.css	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/zion-builder/cache/13951-layout.css	(from https://cybersoft.edu.vn/ky-su-lap-trinh-fullstack-cao-cap-tu-zero-den-duoc-tra-tien/)
15:11:06	2882/2882	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2008:11:05%20GMT	https://cybersoft.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcybersoft.edu.vn%2Fky-su-lap-trinh-fullstack-cao-cap-tu-zero-den-duoc-tra-tien%2F	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-json/oembed/1.0/embed7548.json	(from https://cybersoft.edu.vn/ky-su-lap-trinh-fullstack-cao-cap-tu-zero-den-duoc-tra-tien/)
15:11:06	1/1	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2008:11:05%20GMT	https://cybersoft.edu.vn/?p=13951	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/indexed24.html	(from https://cybersoft.edu.vn/ky-su-lap-trinh-fullstack-cao-cap-tu-zero-den-duoc-tra-tien/)
15:11:07	3047/3047	---MCZ	200	added ('OK')	text/xml	date:Thu,%2016%20May%202024%2008:11:06%20GMT	https://cybersoft.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcybersoft.edu.vn%2Fky-su-lap-trinh-fullstack-cao-cap-tu-zero-den-duoc-tra-tien%2F&format=xml	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-json/oembed/1.0/embed89a1	(from https://cybersoft.edu.vn/ky-su-lap-trinh-fullstack-cao-cap-tu-zero-den-duoc-tra-tien/)
15:11:07	89889/89889	---M--	200	added ('OK')	image/png	etag:%22652e4a97-15f21%22	https://cybersoft.edu.vn/wp-content/uploads/2023/10/cs02-1.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/10/cs02-1.png	(from https://cybersoft.edu.vn/ky-su-lap-trinh-fullstack-cao-cap-tu-zero-den-duoc-tra-tien/)
15:11:07	100368/100368	---M--	200	added ('OK')	image/png	etag:%22652e4b7c-18810%22	https://cybersoft.edu.vn/wp-content/uploads/2023/10/cs02-2-1.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/10/cs02-2-1.png	(from https://cybersoft.edu.vn/ky-su-lap-trinh-fullstack-cao-cap-tu-zero-den-duoc-tra-tien/)
15:11:08	66952/66952	---M--	200	added ('OK')	image/png	etag:%22652e51bd-10588%22	https://cybersoft.edu.vn/wp-content/uploads/2023/10/cs02-3.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/10/cs02-3.png	(from https://cybersoft.edu.vn/ky-su-lap-trinh-fullstack-cao-cap-tu-zero-den-duoc-tra-tien/)
15:11:08	221209/221209	---M--	200	added ('OK')	image/png	etag:%22652e529c-36019%22	https://cybersoft.edu.vn/wp-content/uploads/2023/10/cs04.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/10/cs04.png	(from https://cybersoft.edu.vn/ky-su-lap-trinh-fullstack-cao-cap-tu-zero-den-duoc-tra-tien/)
15:11:08	73788/73788	---M--	200	added ('OK')	image/png	etag:%22652e5518-1203c%22	https://cybersoft.edu.vn/wp-content/uploads/2023/10/cs02-4.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/10/cs02-4.png	(from https://cybersoft.edu.vn/ky-su-lap-trinh-fullstack-cao-cap-tu-zero-den-duoc-tra-tien/)
15:11:08	58251/58251	---M--	200	added ('OK')	image/png	etag:%22652e55ad-e38b%22	https://cybersoft.edu.vn/wp-content/uploads/2023/10/cs02-5.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/10/cs02-5.png	(from https://cybersoft.edu.vn/ky-su-lap-trinh-fullstack-cao-cap-tu-zero-den-duoc-tra-tien/)
15:11:09	71596/71596	---M--	200	added ('OK')	image/png	etag:%22652e586a-117ac%22	https://cybersoft.edu.vn/wp-content/uploads/2023/10/cs02-6.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/10/cs02-6.png	(from https://cybersoft.edu.vn/ky-su-lap-trinh-fullstack-cao-cap-tu-zero-den-duoc-tra-tien/)
15:11:09	56819/56819	---M--	200	added ('OK')	image/png	etag:%22652e59ae-ddf3%22	https://cybersoft.edu.vn/wp-content/uploads/2023/10/cs02-7.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/10/cs02-7.png	(from https://cybersoft.edu.vn/ky-su-lap-trinh-fullstack-cao-cap-tu-zero-den-duoc-tra-tien/)
15:11:09	26242/26242	---M--	200	added ('OK')	image/jpeg	etag:%226530ed4a-6682%22	https://cybersoft.edu.vn/wp-content/uploads/2023/10/python.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/10/python.jpg	(from https://cybersoft.edu.vn/ky-su-lap-trinh-fullstack-cao-cap-tu-zero-den-duoc-tra-tien/)
15:11:09	52157/52157	---M--	200	added ('OK')	image/jpeg	etag:%226530f0e3-cbbd%22	https://cybersoft.edu.vn/wp-content/uploads/2023/10/aloop.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/10/aloop.jpg	(from https://cybersoft.edu.vn/ky-su-lap-trinh-fullstack-cao-cap-tu-zero-den-duoc-tra-tien/)
15:11:10	55747/55747	---M--	200	added ('OK')	image/jpeg	etag:%226530f0df-d9c3%22	https://cybersoft.edu.vn/wp-content/uploads/2023/10/capstonePython.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/10/capstonePython.jpg	(from https://cybersoft.edu.vn/ky-su-lap-trinh-fullstack-cao-cap-tu-zero-den-duoc-tra-tien/)
15:11:10	36914/36914	---M--	200	added ('OK')	image/jpeg	etag:%226530f0dd-9032%22	https://cybersoft.edu.vn/wp-content/uploads/2023/10/datastruc.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/10/datastruc.jpg	(from https://cybersoft.edu.vn/ky-su-lap-trinh-fullstack-cao-cap-tu-zero-den-duoc-tra-tien/)
15:11:10	75296/75296	---M--	200	added ('OK')	image/jpeg	etag:%226530f0e1-12620%22	https://cybersoft.edu.vn/wp-content/uploads/2023/10/alcom.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/10/alcom.jpg	(from https://cybersoft.edu.vn/ky-su-lap-trinh-fullstack-cao-cap-tu-zero-den-duoc-tra-tien/)
15:11:10	56513/56513	---M--	200	added ('OK')	image/jpeg	etag:%226530f0db-dcc1%22	https://cybersoft.edu.vn/wp-content/uploads/2023/10/predic.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/10/predic.jpg	(from https://cybersoft.edu.vn/ky-su-lap-trinh-fullstack-cao-cap-tu-zero-den-duoc-tra-tien/)
15:11:10	23386/23386	---M--	200	added ('OK')	image/png	etag:%2265337066-5b5a%22	https://cybersoft.edu.vn/wp-content/uploads/2023/10/al2.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/10/al2.png	(from https://cybersoft.edu.vn/ky-su-lap-trinh-fullstack-cao-cap-tu-zero-den-duoc-tra-tien/)
15:11:11	8936/8936	---M--	200	added ('OK')	image/png	etag:%2265337069-22e8%22	https://cybersoft.edu.vn/wp-content/uploads/2023/10/graph.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/10/graph.png	(from https://cybersoft.edu.vn/ky-su-lap-trinh-fullstack-cao-cap-tu-zero-den-duoc-tra-tien/)
15:11:18	1832771/1832771	---M--	200	added ('OK')	image/png	etag:%226530d1bc-1bf743%22	https://cybersoft.edu.vn/wp-content/uploads/2023/10/CTDL1.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/10/CTDL1.png	(from https://cybersoft.edu.vn/ky-su-lap-trinh-fullstack-cao-cap-tu-zero-den-duoc-tra-tien/)
15:11:22	136253/136253	---MCZ	200	added ('OK')	text/css	etag:W/%226618f4a5-2143d%22	http://cybersoft.edu.vn/wp-content/uploads/zion-builder/cache/10652-layout.css	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/zion-builder/cache/10652-layout.css	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-back-end-java-tu-zero-co-viec-lam/)
15:11:22	3209313/3209313	---M--	200	added ('OK')	image/png	etag:%226530d1ae-30f861%22	https://cybersoft.edu.vn/wp-content/uploads/2023/10/CTDL3.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/10/CTDL3.png	(from https://cybersoft.edu.vn/ky-su-lap-trinh-fullstack-cao-cap-tu-zero-den-duoc-tra-tien/)
15:11:23	2143420/2143420	---M--	200	added ('OK')	image/png	etag:%226530d1b2-20b4bc%22	https://cybersoft.edu.vn/wp-content/uploads/2023/10/CTDL2.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/10/CTDL2.png	(from https://cybersoft.edu.vn/ky-su-lap-trinh-fullstack-cao-cap-tu-zero-den-duoc-tra-tien/)
15:11:23	2757/2757	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2008:11:22%20GMT	https://cybersoft.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcybersoft.edu.vn%2Fbootcamp-lap-trinh-back-end-java-tu-zero-co-viec-lam%2F	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-json/oembed/1.0/embede5e1.json	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-back-end-java-tu-zero-co-viec-lam/)
15:11:23	1/1	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2008:11:22%20GMT	https://cybersoft.edu.vn/?p=10652	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/indexdfd0.html	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-back-end-java-tu-zero-co-viec-lam/)
15:11:23	2889/2889	---MCZ	200	added ('OK')	text/xml	date:Thu,%2016%20May%202024%2008:11:23%20GMT	https://cybersoft.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcybersoft.edu.vn%2Fbootcamp-lap-trinh-back-end-java-tu-zero-co-viec-lam%2F&format=xml	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-json/oembed/1.0/embede0ca	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-back-end-java-tu-zero-co-viec-lam/)
15:11:24	15175/15175	---M--	200	added ('OK')	image/png	etag:%22646c4269-3b47%22	https://cybersoft.edu.vn/wp-content/uploads/2023/05/java-icon.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/05/java-icon.png	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-back-end-java-tu-zero-co-viec-lam/)
15:11:24	69572/69572	---M--	200	added ('OK')	image/png	etag:%22646c4268-10fc4%22	https://cybersoft.edu.vn/wp-content/uploads/2023/05/spring.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/05/spring.png	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-back-end-java-tu-zero-co-viec-lam/)
15:11:24	9718/9718	---M--	200	added ('OK')	image/png	etag:%22646c46c1-25f6%22	https://cybersoft.edu.vn/wp-content/uploads/2023/05/openai_2.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/05/openai_2.png	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-back-end-java-tu-zero-co-viec-lam/)
15:11:24	39751/39751	---M--	200	added ('OK')	image/jpeg	etag:%2262e20b91-9b47%22	https://cybersoft.edu.vn/wp-content/uploads/2022/07/decuongjava.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2022/07/decuongjava.jpg	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-back-end-java-tu-zero-co-viec-lam/)
15:11:24	29372/29372	---M--	200	added ('OK')	image/jpeg	etag:%2262ffda13-72bc%22	https://cybersoft.edu.vn/wp-content/uploads/2022/08/OOPJava.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2022/08/OOPJava.jpg	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-back-end-java-tu-zero-co-viec-lam/)
15:11:25	52294/52294	---M--	200	added ('OK')	image/jpeg	etag:%2262ffdb4e-cc46%22	https://cybersoft.edu.vn/wp-content/uploads/2022/08/DB.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2022/08/DB.jpg	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-back-end-java-tu-zero-co-viec-lam/)
15:11:25	52813/52813	---M--	200	added ('OK')	image/jpeg	etag:%2262e20b8b-ce4d%22	https://cybersoft.edu.vn/wp-content/uploads/2022/07/decuongjava3.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2022/07/decuongjava3.jpg	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-back-end-java-tu-zero-co-viec-lam/)
15:11:25	25831/25831	---M--	200	added ('OK')	image/jpeg	etag:%2262e20b84-64e7%22	https://cybersoft.edu.vn/wp-content/uploads/2022/07/decuongjava4.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2022/07/decuongjava4.jpg	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-back-end-java-tu-zero-co-viec-lam/)
15:11:25	1991760/1991760	---M--	200	added ('OK')	image/png	etag:%226530d1a9-1e6450%22	https://cybersoft.edu.vn/wp-content/uploads/2023/10/CTDL4.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/10/CTDL4.png	(from https://cybersoft.edu.vn/ky-su-lap-trinh-fullstack-cao-cap-tu-zero-den-duoc-tra-tien/)
15:11:25	21112/21112	---M--	200	added ('OK')	image/jpeg	etag:%2262e20b8e-5278%22	https://cybersoft.edu.vn/wp-content/uploads/2022/07/decuongjava2.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2022/07/decuongjava2.jpg	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-back-end-java-tu-zero-co-viec-lam/)
15:11:26	52413/52413	---M--	200	added ('OK')	image/jpeg	etag:%2262e23f44-ccbd%22	https://cybersoft.edu.vn/wp-content/uploads/2022/07/decuongjava7.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2022/07/decuongjava7.jpg	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-back-end-java-tu-zero-co-viec-lam/)
15:11:26	53438/53438	---M--	200	added ('OK')	image/jpeg	etag:%2262e20b7e-d0be%22	https://cybersoft.edu.vn/wp-content/uploads/2022/07/decuongjava6.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2022/07/decuongjava6.jpg	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-back-end-java-tu-zero-co-viec-lam/)
15:11:26	37314/37314	---M--	200	added ('OK')	image/jpeg	etag:%2262e20b82-91c2%22	https://cybersoft.edu.vn/wp-content/uploads/2022/07/decuongjava5.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2022/07/decuongjava5.jpg	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-back-end-java-tu-zero-co-viec-lam/)
15:11:26	69242/69242	---M--	200	added ('OK')	image/jpeg	etag:%2262e018a9-10e7a%22	https://cybersoft.edu.vn/wp-content/uploads/2022/07/decuongMovie.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2022/07/decuongMovie.jpg	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-back-end-java-tu-zero-co-viec-lam/)
15:11:27	57658/57658	---M--	200	added ('OK')	image/png	etag:%2260c428a4-e13a%22	https://cybersoft.edu.vn/wp-content/svgimages/icon/spring-icon.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/svgimages/icon/spring-icon.png	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-back-end-java-tu-zero-co-viec-lam/)
15:11:27	920372/920372	---M--	200	added ('OK')	image/png	etag:%225c584c9f-e0b34%22	https://cybersoft.edu.vn/wp-content/uploads/2019/02/Screen-Shot-2019-02-04-at-9.30.27-PM.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2019/02/Screen-Shot-2019-02-04-at-9.30.27-PM.png	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-back-end-java-tu-zero-co-viec-lam/)
15:11:27	1399/1399	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260c428a4-577%22	https://cybersoft.edu.vn/wp-content/svgimages/icon/java-icon.svg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/svgimages/icon/java-icon.svg	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-back-end-java-tu-zero-co-viec-lam/)
15:11:28	1007260/1007260	---M--	200	added ('OK')	image/png	etag:%225c53d468-f5e9c%22	https://cybersoft.edu.vn/wp-content/uploads/2019/02/du-an-2-new.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2019/02/du-an-2-new.png	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-back-end-java-tu-zero-co-viec-lam/)
15:11:28	168380/168380	---M--	200	added ('OK')	image/jpeg	etag:%2262f8eb26-291bc%22	https://cybersoft.edu.vn/wp-content/uploads/2022/08/nguyenphuochuy.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2022/08/nguyenphuochuy.jpg	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-back-end-java-tu-zero-co-viec-lam/)
15:11:28	188882/188882	---M--	200	added ('OK')	image/jpeg	etag:%2262f8eb1e-2e1d2%22	https://cybersoft.edu.vn/wp-content/uploads/2022/08/nguyenhuynhminhthuan.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2022/08/nguyenhuynhminhthuan.jpg	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-back-end-java-tu-zero-co-viec-lam/)
15:11:28	955013/955013	---M--	200	added ('OK')	image/png	etag:%225c5319a7-e9285%22	https://cybersoft.edu.vn/wp-content/uploads/2019/01/du-an-1.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2019/01/du-an-1.png	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-back-end-java-tu-zero-co-viec-lam/)
15:11:31	125254/125254	---MCZ	200	added ('OK')	text/css	etag:W/%226618f348-1e946%22	http://cybersoft.edu.vn/wp-content/uploads/zion-builder/cache/4299-layout.css	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/zion-builder/cache/4299-layout.css	(from https://cybersoft.edu.vn/bootcamp-ban-ngay-lap-trinh-fullstack-javascript-tu-zero-co-viec-lam/)
15:11:31	163520/163520	---M--	200	added ('OK')	image/jpeg	etag:%2262f8eb30-27ec0%22	https://cybersoft.edu.vn/wp-content/uploads/2022/08/phamhoangphuc.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2022/08/phamhoangphuc.jpg	(from https://cybersoft.edu.vn/bootcamp-lap-trinh-back-end-java-tu-zero-co-viec-lam/)
15:11:31	2866/2866	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2008:11:30%20GMT	https://cybersoft.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcybersoft.edu.vn%2Fbootcamp-ban-ngay-lap-trinh-fullstack-javascript-tu-zero-co-viec-lam%2F	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-json/oembed/1.0/embed655a.json	(from https://cybersoft.edu.vn/bootcamp-ban-ngay-lap-trinh-fullstack-javascript-tu-zero-co-viec-lam/)
15:11:31	1/1	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2008:11:30%20GMT	https://cybersoft.edu.vn/?p=4299	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/index4f30.html	(from https://cybersoft.edu.vn/bootcamp-ban-ngay-lap-trinh-fullstack-javascript-tu-zero-co-viec-lam/)
15:11:32	3000/3000	---MCZ	200	added ('OK')	text/xml	date:Thu,%2016%20May%202024%2008:11:31%20GMT	https://cybersoft.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcybersoft.edu.vn%2Fbootcamp-ban-ngay-lap-trinh-fullstack-javascript-tu-zero-co-viec-lam%2F&format=xml	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-json/oembed/1.0/embed7a82	(from https://cybersoft.edu.vn/bootcamp-ban-ngay-lap-trinh-fullstack-javascript-tu-zero-co-viec-lam/)
15:11:32	56434/56434	---M--	200	added ('OK')	image/jpeg	etag:%2263746918-dc72%22	https://cybersoft.edu.vn/wp-content/uploads/2022/11/cover_5.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2022/11/cover_5.jpg	(from https://cybersoft.edu.vn/bootcamp-ban-ngay-lap-trinh-fullstack-javascript-tu-zero-co-viec-lam/)
15:11:34	120616/120616	---MCZ	200	added ('OK')	text/css	etag:W/%226618f2ec-1d728%22	http://cybersoft.edu.vn/wp-content/uploads/zion-builder/cache/2422-layout.css	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/zion-builder/cache/2422-layout.css	(from https://cybersoft.edu.vn/lap-trinh-back-end-nodejs-viet-api-thuc-te/)
15:11:35	2655/2655	---MCZ	200	added ('OK')	application/json	date:Thu,%2016%20May%202024%2008:11:34%20GMT	https://cybersoft.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcybersoft.edu.vn%2Flap-trinh-back-end-nodejs-viet-api-thuc-te%2F	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-json/oembed/1.0/embed7a73.json	(from https://cybersoft.edu.vn/lap-trinh-back-end-nodejs-viet-api-thuc-te/)
15:11:35	1/1	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20May%202024%2008:11:34%20GMT	https://cybersoft.edu.vn/?p=2422	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/indexdba3.html	(from https://cybersoft.edu.vn/lap-trinh-back-end-nodejs-viet-api-thuc-te/)
15:11:35	2782/2782	---MCZ	200	added ('OK')	text/xml	date:Thu,%2016%20May%202024%2008:11:35%20GMT	https://cybersoft.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcybersoft.edu.vn%2Flap-trinh-back-end-nodejs-viet-api-thuc-te%2F&format=xml	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-json/oembed/1.0/embed509f	(from https://cybersoft.edu.vn/lap-trinh-back-end-nodejs-viet-api-thuc-te/)
15:11:36	13726/13726	---M--	200	added ('OK')	image/png	etag:%2263b9605d-359e%22	https://cybersoft.edu.vn/wp-content/uploads/2023/01/JWT.png	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2023/01/JWT.png	(from https://cybersoft.edu.vn/lap-trinh-back-end-nodejs-viet-api-thuc-te/)
15:11:36	199338/199338	---M--	200	added ('OK')	image/jpeg	etag:%226373665d-30aaa%22	https://cybersoft.edu.vn/wp-content/uploads/2022/11/thuvienanh_1.jpg	C:/Users/aduyn/Desktop/vns/cybersoft.edu.vn/wp-content/uploads/2022/11/thuvienanh_1.jpg	(from https://cybersoft.edu.vn/lap-trinh-back-end-nodejs-viet-api-thuc-te/)
